stkcd_01,year,coname_cn_01,prvn_01,pftn_01,indusb_01,indcodeb_01,isam,pannrsm,repat,relation,trasub,direction,coname_cn_02,prvn_02,pftn_02,corebs,period
603920,2023,广东世运电路科技股份有限公司,广东省,江门市,计算机、通信和其他电子设备制造业,C39,22943.25,0.010093816,7,1,1,2,新豪国际集团有限公司,香港特别行政区,,投资,Post-COVID
603920,2024,广东世运电路科技股份有限公司,广东省,江门市,计算机、通信和其他电子设备制造业,C39,6000,0.185609107,1,12,1,1,深圳市斑岩光子技术有限公司,广东省,,,Post-COVID
603920,2024,广东世运电路科技股份有限公司,广东省,江门市,计算机、通信和其他电子设备制造业,C39,26326,0.814390893,1,6,1,1,深圳市卓越智运科技有限公司,广东省,,,Post-COVID
603920,2024,广东世运电路科技股份有限公司,广东省,江门市,计算机、通信和其他电子设备制造业,C39,384762,0.167946256,7,12,1,2,朝佳有限公司,广东省,东莞市,,Post-COVID
603920,2024,广东世运电路科技股份有限公司,广东省,江门市,计算机、通信和其他电子设备制造业,C39,1906220.89,0.832053744,7,12,1,2,世运环球投资有限公司,香港特别行政区,,,Post-COVID
603936,2017,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,9188.44,1,1,10,1,2,梅州市华泰工贸有限公司,广东省,梅州市,,Pre-COVID
603936,2017,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,1,6,2,1,1,深圳市博敏电子有限公司,广东省,深圳市,工业制造业,Pre-COVID
603936,2018,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,16813.84,1,1,10,1,2,梅州市华泰工贸有限公司,广东省,梅州市,,Pre-COVID
603936,2019,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,14925.67,1,1,10,1,2,梅州市华泰工贸有限公司,广东省,梅州市,,Pre-COVID
603936,2019,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,251289.57,1,4,10,1,2,江苏好山水环保科技有限公司,江苏省,,,Pre-COVID
603936,2019,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,478032.79,1,1,10,1,1,江苏好山水环保科技有限公司,江苏省,,,Pre-COVID
603936,2019,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,37141.81,1,7,10,1,1,广东久泰投资有限公司,广东省,,,Pre-COVID
603936,2020,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,36367.65,1,1,10,1,2,梅州市华泰工贸有限公司,广东省,梅州市,,During-COVID
603936,2020,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,343261.28,1,3,10,1,2,江苏好山水环保科技有限公司,江苏省,,,During-COVID
603936,2020,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,3084605.84,0.083144531,1,10,1,1,江苏好山水环保科技有限公司,江苏省,,,During-COVID
603936,2020,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,33872292.56,0.913016452,1,7,1,1,苏州市裕立诚电子科技有限公司,江苏省,苏州市,,During-COVID
603936,2020,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,10301.35,0.000277669,1,7,1,1,深圳市艺感科技有限公司,广东省,,,During-COVID
603936,2020,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,132123.59,0.003561348,1,7,1,1,许昌市艺感科技有限公司,河南省,许昌市,,During-COVID
603936,2021,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,94429.35,0.009378542,1,10,1,2,梅州市华泰工贸有限公司,广东省,梅州市,,During-COVID
603936,2021,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,9974230.16,0.990621458,1,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,During-COVID
603936,2021,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,9833056.33,0.839601765,1,2,1,1,苏州市裕立诚电子科技有限公司,江苏省,苏州市,商品销售,During-COVID
603936,2021,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,58325.58,0.004980167,1,7,1,1,深圳市艺感科技有限公司,广东省,,,During-COVID
603936,2021,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,1820189.86,0.155418068,1,7,1,1,梅州市奔创电子有限公司,广东省,梅州市,,During-COVID
603936,2021,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,10178.47,1,7,7,1,1,深圳市芯舟电子科技有限公司,广东省,,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,16258849.57,1,2,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,7111504.44,1,2,7,1,1,梅州市奔创电子有限公司,广东省,梅州市,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,4600.9,3.53E-05,1,12,1,2,华泰工贸,内蒙古,阿拉善盟额济纳旗,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,129886623.9,0.996111009,1,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,502499.12,0.003853706,1,7,1,2,深圳市芯舟电子科技有限公司,广东省,,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,29927017.24,0.985030707,1,7,1,1,梅州市奔创电子有限公司,广东省,梅州市,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,454794.25,0.014969293,1,7,1,1,深圳市芯舟电子科技有限公司,广东省,,,During-COVID
603936,2022,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,319780.22,1,7,7,1,1,深圳市芯舟电子科技有限公司,广东省,,,During-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,6107.47,2.75E-05,1,10,1,2,梅州市华泰工贸有限公司,广东省,梅州市,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,221880064.5,0.998392226,1,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,351200,0.001580292,1,2,1,2,深圳市芯舟电子科技有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,3499939.64,0.867632,1,7,1,1,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,464275.74,0.115093553,1,2,1,1,深圳市芯舟电子科技有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,69683.37,0.017274447,1,2,1,1,深圳市芯舟电子科技有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,0.03021148,6,2,1,1,深圳市博敏电子有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,140000000,0.084592145,6,2,1,1,深圳市博敏电子有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.060422961,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,70000000,0.042296073,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,130000000,0.078549849,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.060422961,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.060422961,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.060422961,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,0.03021148,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.060422961,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,530000000,0.320241692,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,70000000,0.042296073,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,0.03021148,6,2,1,1,深圳市君天恒讯科技有限公司,广东省,深圳市,商品销售,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,358000000,0.079875056,6,11,1,2,"深圳市博敏电子有限公司,徐缓,谢小梅",广东省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,180000000,0.040160643,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,120000000,0.026773762,6,11,1,2,"深圳市博敏电子有限公司,徐缓,谢小梅",广东省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,600000000,0.133868809,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,300000000,0.066934404,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,104000000,0.023203927,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,1500000000,0.334672021,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,200000000,0.044622936,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,72220.21,1,7,2,1,1,深圳市芯舟电子科技有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,120600,1,7,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603936,2023,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,88495.58,1,2,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,8521.73,2.65E-05,1,10,1,2,梅州市华泰工贸有限公司,广东省,梅州市,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,321439229,0.99997349,1,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,20522734.94,1,1,7,1,1,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,140000000,0.077562327,6,2,1,1,深圳市博敏电子有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,0.027700831,6,2,1,1,深圳市博敏电子有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,0.027700831,6,2,1,1,深圳市博敏电子有限公司,广东省,深圳市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.055401662,6,2,1,1,深圳市君天恒讯科技有限公司,广东省,深圳市,商品销售,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.055401662,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,70000000,0.038781163,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,130000000,0.072022161,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.055401662,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.055401662,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.055401662,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,0.027700831,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.055401662,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,50000000,0.027700831,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,530000000,0.293628809,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,70000000,0.038781163,6,2,1,1,江苏博敏电子有限公司,江苏省,大丰市,工业制造业,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,358000000,0.087788131,6,11,1,2,深圳市博敏电子有限公司,广东省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,240000000,0.058852379,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,120000000,0.029426189,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,600000000,0.147130947,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,300000000,0.073565473,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,150000000,0.036782737,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,1500000000,0.367827366,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,200000000,0.049043649,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,100000000,0.024521824,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,200000000,0.049043649,6,11,1,2,江苏博敏电子有限公司,江苏省,,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,491401.63,1,7,7,1,2,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603936,2024,博敏电子股份有限公司,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,1126.24,1,2,7,1,1,梅州市奔创电子有限公司,广东省,梅州市,,Post-COVID
603978,2019,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,42159105.48,1,1,7,1,2,江西省汇凯化工有限责任公司,江西省,,,Pre-COVID
603978,2019,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,19497093.61,1,1,7,1,1,江西省汇凯化工有限责任公司,江西省,,,Pre-COVID
603978,2019,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,596881.53,1,7,12,1,1,沃立美生命科学实验室(深圳)有限公司,广东省,,,Pre-COVID
603978,2019,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,4285800,1,13,7,1,2,江西省汇凯化工有限责任公司,江西省,,,Pre-COVID
603978,2020,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,110355.21,0.156976749,7,12,1,1,沃立美生命科学实验室(深圳)有限公司,广东省,,,During-COVID
603978,2020,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,200000000,0.970873786,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2020,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,35882148.68,0.536321311,1,11,2,3,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2020,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,31022052.11,0.463678689,1,11,2,3,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2020,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,592648.33,0.843023251,7,12,1,1,深圳市奥力美肿瘤医疗技术有限公司,广东省,,,During-COVID
603978,2020,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,6000000,0.029126214,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,16496219.69,0.720364919,1,7,1,1,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,172892.74,0.007549964,1,12,1,1,联领金属有限公司,香港特别行政区,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,6230697.46,0.272085117,1,12,1,1,上海星炘贸易有限公司,上海市,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,200000000,0.352112676,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,100000000,0.176056338,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,200000000,0.352112676,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,50000000,0.088028169,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,6000000,0.01056338,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,12000000,0.021126761,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,1030125.18,1,7,12,1,1,沃立美生命科学实验室(深圳)有限公司,广东省,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,55135809.71,1,1,7,1,2,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2021,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,250000000,1,5,5,1,2,深圳市岩代投资有限公司,广东省,,,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,58830218.17,1,1,7,1,2,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,2111835.4,1,1,12,1,1,上海星炘贸易有限公司,上海市,,,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,50000000,0.074074074,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,100000000,0.148148148,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,200000000,0.296296296,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,165000000,0.244444444,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,30000000,0.044444444,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,100000000,0.148148148,6,2,1,1,新星轻合金材料(洛阳)有限公司,河南省,偃师市,新型合金材料研发与制造,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,6000000,1,6,11,2,3,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,12000000,0.017777778,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,18000000,0.026666667,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,During-COVID
603978,2022,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,1368477.06,1,7,12,1,1,深圳市奥力美肿瘤医疗技术有限公司,广东省,,,During-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,83587141.8,1,1,7,1,2,江西省汇凯化工有限责任公司,江西省,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,4557.53,0.021119231,1,12,1,1,上海星炘贸易有限公司,上海市,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,211242.47,0.978880769,1,12,1,1,联领金属有限公司,香港特别行政区,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,6000000,0.125,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,18000000,0.375,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,24000000,0.5,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,816893.61,1,7,3,1,1,深圳市奥力美肿瘤医疗技术有限公司,广东省,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,200000000,0.999802817,5,3,1,2,深圳市岩代投资有限公司,广东省,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,792803.97,1,4,3,1,1,深圳市奥力美肿瘤医疗技术有限公司,广东省,,,Post-COVID
603978,2023,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,39444.45,0.000197183,5,3,1,2,深圳市岩代投资有限公司,广东省,,,Post-COVID
603978,2024,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,47916.68,0.00019163,5,3,1,2,深圳市岩代投资有限公司,广东省,,,Post-COVID
603978,2024,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,89192442.56,1,1,7,1,2,江西省汇凯化工有限责任公司,江西省,,,Post-COVID
603978,2024,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,5615.4,1,1,3,1,1,深圳市森岩制药有限责任公司,广东省,,,Post-COVID
603978,2024,深圳市新星轻合金材料股份有限公司,广东省,深圳市,有色金属冶炼和压延加工业,C32,24000000,0.444444444,6,7,1,1,江西省汇凯化工有限责任公司,江西省,,,Post-COVID
